"sample","Biotic_abiotic","Trans_name","count","total","percentage"
"5cm-end_SR_30d_FAD_saturated","Abiotic","Inorganic Phosphate",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Abiotic","methanol (-H2O)",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Abiotic","NO3-",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Abiotic","SO42-",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Biotic","Alanine",3,1654,0.18
"5cm-end_SR_30d_FAD_saturated","Biotic","Aspartic Acid",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Biotic","carbamoyl P transfer (-H2PO4)",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Biotic","CH4_O",355,1654,21.46
"5cm-end_SR_30d_FAD_saturated","Biotic","Cystine",2,1654,0.12
"5cm-end_SR_30d_FAD_saturated","Biotic","deoxythymidine 5' diphosphate (-H2O)",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Biotic","Glutamic Acid",2,1654,0.12
"5cm-end_SR_30d_FAD_saturated","Biotic","Glycine",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Biotic","Isoleucine",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Biotic","isoprene addition (-H)",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Biotic","malonyl group (-H2O)",233,1654,14.09
"5cm-end_SR_30d_FAD_saturated","Biotic","NH_CH2",3,1654,0.18
"5cm-end_SR_30d_FAD_saturated","Biotic","palmitoylation (-H2O)",22,1654,1.33
"5cm-end_SR_30d_FAD_saturated","Biotic","Phenylalanine",10,1654,0.6
"5cm-end_SR_30d_FAD_saturated","Biotic","Proline",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Biotic","secondary amine",3,1654,0.18
"5cm-end_SR_30d_FAD_saturated","Biotic","Serine",79,1654,4.78
"5cm-end_SR_30d_FAD_saturated","Biotic","Threonine",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Biotic","uridine 5' diphosphate (-H2O)",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","both","C6H10O5",101,1654,6.11
"5cm-end_SR_30d_FAD_saturated","both","C6H10O6",91,1654,5.5
"5cm-end_SR_30d_FAD_saturated","both","D-Ribose (-H2O) (ribosylation)",4,1654,0.24
"5cm-end_SR_30d_FAD_saturated","both","disaccharide (-H2O)",8,1654,0.48
"5cm-end_SR_30d_FAD_saturated","both","erythose (-H2O)",207,1654,12.52
"5cm-end_SR_30d_FAD_saturated","both","Glucuronic Acid (-H2O)",10,1654,0.6
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","acetotacetate (-H2O)",90,1752,5.14
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","acetylation (-H2O)",6,1752,0.34
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","C2H2",415,1752,23.69
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","Carboxylation",9,1752,0.51
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","condensation/dehydration",3,1752,0.17
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","ethyl addition (-H2O)",1,1752,0.06
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","Formic Acid (-H2O)",9,1752,0.51
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","glyoxylate (-H2O)",8,1752,0.46
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","H2S",10,1752,0.57
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","hydrogenation/dehydrogenation",4,1752,0.23
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","hydroxylation (-H)",8,1752,0.46
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","Inorganic Phosphate",1,1752,0.06
"5cm-end_SR_90d_CW_instant chemistry","Abiotic","NO3-",1,1752,0.06
"5cm-end_SR_90d_CW_instant chemistry","Biotic","Alanine",2,1752,0.11
"5cm-end_SR_90d_CW_instant chemistry","Biotic","Arginine",9,1752,0.51
"5cm-end_SR_90d_CW_instant chemistry","Biotic","Asparagine",1,1752,0.06
"5cm-end_SR_90d_CW_instant chemistry","Biotic","Aspartic Acid",2,1752,0.11
"5cm-end_SR_90d_CW_instant chemistry","Biotic","carbamoyl P transfer (-H2PO4)",1,1752,0.06
"5cm-end_SR_90d_CW_instant chemistry","Biotic","CH4_O",389,1752,22.2
"5cm-end_SR_90d_CW_instant chemistry","Biotic","Glutamic Acid",3,1752,0.17
"5cm-end_SR_90d_CW_instant chemistry","Biotic","Glycine",1,1752,0.06
"5cm-end_SR_90d_CW_instant chemistry","Biotic","Isoleucine",2,1752,0.11
"5cm-end_SR_90d_CW_instant chemistry","Biotic","malonyl group (-H2O)",234,1752,13.36
"5cm-end_SR_90d_CW_instant chemistry","Biotic","NH_CH2",5,1752,0.29
"5cm-end_SR_90d_CW_instant chemistry","Biotic","palmitoylation (-H2O)",22,1752,1.26
"5cm-end_SR_90d_CW_instant chemistry","Biotic","Phenylalanine",5,1752,0.29
"5cm-end_SR_90d_CW_instant chemistry","Biotic","Proline",1,1752,0.06
"5cm-end_SR_90d_CW_instant chemistry","Biotic","secondary amine",3,1752,0.17
"5cm-end_SR_90d_CW_instant chemistry","Biotic","Serine",94,1752,5.37
"5cm-end_SR_90d_CW_instant chemistry","Biotic","Threonine",2,1752,0.11
"5cm-end_SR_90d_CW_instant chemistry","Biotic","urea addition (-H)",1,1752,0.06
"5cm-end_SR_90d_CW_instant chemistry","both","C6H10O5",100,1752,5.71
"5cm-end_SR_90d_CW_instant chemistry","both","C6H10O6",81,1752,4.62
"5cm-end_SR_90d_CW_instant chemistry","both","D-Ribose (-H2O) (ribosylation)",4,1752,0.23
"5cm-end_SR_90d_CW_instant chemistry","both","disaccharide (-H2O)",9,1752,0.51
"5cm-end_SR_90d_CW_instant chemistry","both","erythose (-H2O)",203,1752,11.59
"5cm-end_SR_90d_CW_instant chemistry","both","Glucuronic Acid (-H2O)",12,1752,0.68
"5cm-end_SR_90d_CW_instant chemistry","both","transamination (-O)",1,1752,0.06
"5cm-end_SR_90d_CW_saturated","Abiotic","acetotacetate (-H2O)",89,1745,5.1
"5cm-end_SR_90d_CW_saturated","Abiotic","acetylation (-H2O)",6,1745,0.34
"5cm-end_SR_90d_CW_saturated","Abiotic","C2H2",403,1745,23.09
"5cm-end_SR_90d_CW_saturated","Abiotic","Carboxylation",5,1745,0.29
"5cm-end_SR_90d_CW_saturated","Abiotic","condensation/dehydration",4,1745,0.23
"5cm-end_SR_90d_CW_saturated","Abiotic","ethyl addition (-H2O)",1,1745,0.06
"5cm-end_SR_90d_CW_saturated","Abiotic","Formic Acid (-H2O)",11,1745,0.63
"5cm-end_SR_90d_CW_saturated","Abiotic","glyoxylate (-H2O)",7,1745,0.4
"5cm-end_SR_90d_CW_saturated","Abiotic","H2S",10,1745,0.57
"5cm-end_SR_90d_CW_saturated","Abiotic","hydrogenation/dehydrogenation",4,1745,0.23
"5cm-end_SR_90d_CW_saturated","Abiotic","hydroxylation (-H)",6,1745,0.34
"5cm-end_SR_90d_CW_saturated","Abiotic","Inorganic Phosphate",1,1745,0.06
"5cm-end_SR_90d_CW_saturated","Abiotic","NO3-",1,1745,0.06
"5cm-end_SR_90d_CW_saturated","Abiotic","SO42-",1,1745,0.06
"5cm-end_SR_90d_CW_saturated","Biotic","Alanine",3,1745,0.17
"5cm-end_SR_90d_CW_saturated","Biotic","Aspartic Acid",1,1745,0.06
"5cm-end_SR_90d_CW_saturated","Biotic","CH4_O",384,1745,22.01
"5cm-end_SR_90d_CW_saturated","Biotic","Glutamic Acid",2,1745,0.11
"5cm-end_SR_90d_CW_saturated","Biotic","Glycine",1,1745,0.06
"5cm-end_SR_90d_CW_saturated","Biotic","Isoleucine",1,1745,0.06
"5cm-end_SR_90d_CW_saturated","Biotic","malonyl group (-H2O)",242,1745,13.87
"5cm-end_SR_90d_CW_saturated","Biotic","NH_CH2",7,1745,0.4
"5cm-end_SR_90d_CW_saturated","Biotic","palmitoylation (-H2O)",22,1745,1.26
"5cm-end_SR_90d_CW_saturated","Biotic","Phenylalanine",10,1745,0.57
"5cm-end_SR_90d_CW_saturated","Biotic","Proline",1,1745,0.06
"5cm-end_SR_90d_CW_saturated","Biotic","secondary amine",4,1745,0.23
"5cm-end_SR_90d_CW_saturated","Biotic","Serine",77,1745,4.41
"5cm-end_SR_90d_CW_saturated","Biotic","Threonine",1,1745,0.06
"5cm-end_SR_90d_CW_saturated","both","C6H10O5",108,1745,6.19
"5cm-end_SR_90d_CW_saturated","both","C6H10O6",94,1745,5.39
"5cm-end_SR_90d_CW_saturated","both","D-Ribose (-H2O) (ribosylation)",3,1745,0.17
"5cm-end_SR_90d_CW_saturated","both","disaccharide (-H2O)",10,1745,0.57
"5cm-end_SR_90d_CW_saturated","both","erythose (-H2O)",213,1745,12.21
"5cm-end_SR_90d_CW_saturated","both","Glucuronic Acid (-H2O)",12,1745,0.69
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","acetotacetate (-H2O)",95,1780,5.34
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","acetylation (-H2O)",6,1780,0.34
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","C2H2",404,1780,22.7
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","Carboxylation",9,1780,0.51
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","condensation/dehydration",3,1780,0.17
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","ethyl addition (-H2O)",1,1780,0.06
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","Formic Acid (-H2O)",10,1780,0.56
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","glyoxylate (-H2O)",8,1780,0.45
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","H2S",13,1780,0.73
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","hydrogenation/dehydrogenation",4,1780,0.22
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","hydroxylation (-H)",7,1780,0.39
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","Inorganic Phosphate",2,1780,0.11
"5cm-end_SR_90d_FAD_instant chemistry","Abiotic","NO3-",1,1780,0.06
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","Alanine",2,1780,0.11
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","Arginine",11,1780,0.62
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","Asparagine",1,1780,0.06
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","Aspartic Acid",2,1780,0.11
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","biotinyl (-H2O)",2,1780,0.11
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","CH4_O",392,1780,22.02
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","Glutamic Acid",3,1780,0.17
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","Glycine",1,1780,0.06
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","Isoleucine",2,1780,0.11
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","malonyl group (-H2O)",239,1780,13.43
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","NH_CH2",5,1780,0.28
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","palmitoylation (-H2O)",21,1780,1.18
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","Phenylalanine",8,1780,0.45
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","Proline",1,1780,0.06
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","secondary amine",1,1780,0.06
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","Serine",98,1780,5.51
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","Threonine",2,1780,0.11
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","thymidine 5' monophosphate (-H2O)",1,1780,0.06
"5cm-end_SR_90d_FAD_instant chemistry","Biotic","urea addition (-H)",1,1780,0.06
"5cm-end_SR_90d_FAD_instant chemistry","both","C6H10O5",109,1780,6.12
"5cm-end_SR_90d_FAD_instant chemistry","both","C6H10O6",82,1780,4.61
"5cm-end_SR_90d_FAD_instant chemistry","both","D-Ribose (-H2O) (ribosylation)",4,1780,0.22
"5cm-end_SR_90d_FAD_instant chemistry","both","disaccharide (-H2O)",8,1780,0.45
"5cm-end_SR_90d_FAD_instant chemistry","both","erythose (-H2O)",208,1780,11.69
"5cm-end_SR_90d_FAD_instant chemistry","both","Glucuronic Acid (-H2O)",12,1780,0.67
"5cm-end_SR_90d_FAD_instant chemistry","both","transamination (-O)",1,1780,0.06
"5cm-end_SR_90d_FAD_saturated","Abiotic","acetotacetate (-H2O)",95,1794,5.3
"5cm-end_SR_90d_FAD_saturated","Abiotic","acetylation (-H2O)",7,1794,0.39
"5cm-end_SR_90d_FAD_saturated","Abiotic","C2H2",405,1794,22.58
"5cm-end_SR_90d_FAD_saturated","Abiotic","Carboxylation",5,1794,0.28
"5cm-end_SR_90d_FAD_saturated","Abiotic","condensation/dehydration",4,1794,0.22
"5cm-end_SR_90d_FAD_saturated","Abiotic","ethyl addition (-H2O)",2,1794,0.11
"5cm-end_SR_90d_FAD_saturated","Abiotic","Formic Acid (-H2O)",11,1794,0.61
"5cm-end_SR_90d_FAD_saturated","Abiotic","glyoxylate (-H2O)",9,1794,0.5
"5cm-end_SR_90d_FAD_saturated","Abiotic","H2S",12,1794,0.67
"5cm-end_SR_90d_FAD_saturated","Abiotic","hydrogenation/dehydrogenation",4,1794,0.22
"5cm-end_SR_90d_FAD_saturated","Abiotic","hydroxylation (-H)",5,1794,0.28
"5cm-end_SR_90d_FAD_saturated","Abiotic","Inorganic Phosphate",2,1794,0.11
"5cm-end_SR_90d_FAD_saturated","Abiotic","NO3-",2,1794,0.11
"5cm-end_SR_90d_FAD_saturated","Abiotic","SO42-",2,1794,0.11
"5cm-end_SR_90d_FAD_saturated","Biotic","Alanine",3,1794,0.17
"5cm-end_SR_90d_FAD_saturated","Biotic","Aspartic Acid",1,1794,0.06
"5cm-end_SR_90d_FAD_saturated","Biotic","CH4_O",396,1794,22.07
"5cm-end_SR_90d_FAD_saturated","Biotic","Cystine",2,1794,0.11
"5cm-end_SR_90d_FAD_saturated","Biotic","Glutamic Acid",2,1794,0.11
"5cm-end_SR_90d_FAD_saturated","Biotic","Glycine",1,1794,0.06
"5cm-end_SR_90d_FAD_saturated","Biotic","Isoleucine",1,1794,0.06
"5cm-end_SR_90d_FAD_saturated","Biotic","malonyl group (-H2O)",241,1794,13.43
"5cm-end_SR_90d_FAD_saturated","Biotic","NH_CH2",7,1794,0.39
"5cm-end_SR_90d_FAD_saturated","Biotic","palmitoylation (-H2O)",24,1794,1.34
"5cm-end_SR_90d_FAD_saturated","Biotic","Phenylalanine",13,1794,0.72
"5cm-end_SR_90d_FAD_saturated","Biotic","Proline",1,1794,0.06
"5cm-end_SR_90d_FAD_saturated","Biotic","secondary amine",5,1794,0.28
"5cm-end_SR_90d_FAD_saturated","Biotic","Serine",79,1794,4.4
"5cm-end_SR_90d_FAD_saturated","Biotic","Threonine",1,1794,0.06
"5cm-end_SR_90d_FAD_saturated","both","C6H10O5",114,1794,6.35
"5cm-end_SR_90d_FAD_saturated","both","C6H10O6",99,1794,5.52
"5cm-end_SR_90d_FAD_saturated","both","D-Ribose (-H2O) (ribosylation)",3,1794,0.17
"5cm-end_SR_90d_FAD_saturated","both","disaccharide (-H2O)",9,1794,0.5
"5cm-end_SR_90d_FAD_saturated","both","erythose (-H2O)",217,1794,12.1
"5cm-end_SR_90d_FAD_saturated","both","Glucuronic Acid (-H2O)",10,1794,0.56
"5cm-end_SR_timezero__timezero","Abiotic","acetotacetate (-H2O)",57,878,6.49
"5cm-end_SR_timezero__timezero","Abiotic","acetylation (-H2O)",2,878,0.23
"5cm-end_SR_timezero__timezero","Abiotic","C2H2",221,878,25.17
"5cm-end_SR_timezero__timezero","Abiotic","Carboxylation",5,878,0.57
"5cm-end_SR_timezero__timezero","Abiotic","condensation/dehydration",2,878,0.23
"5cm-end_SR_timezero__timezero","Abiotic","ethyl addition (-H2O)",1,878,0.11
"5cm-end_SR_timezero__timezero","Abiotic","Formic Acid (-H2O)",8,878,0.91
"5cm-end_SR_timezero__timezero","Abiotic","glyoxylate (-H2O)",4,878,0.46
"5cm-end_SR_timezero__timezero","Abiotic","H2S",7,878,0.8
"5cm-end_SR_timezero__timezero","Abiotic","hydrogenation/dehydrogenation",2,878,0.23
"5cm-end_SR_timezero__timezero","Abiotic","hydroxylation (-H)",5,878,0.57
"5cm-end_SR_timezero__timezero","Abiotic","SO42-",1,878,0.11
"5cm-end_SR_timezero__timezero","Biotic","Alanine",1,878,0.11
"5cm-end_SR_timezero__timezero","Biotic","Aspartic Acid",2,878,0.23
"5cm-end_SR_timezero__timezero","Biotic","CH4_O",188,878,21.41
"5cm-end_SR_timezero__timezero","Biotic","Glutamic Acid",1,878,0.11
"5cm-end_SR_timezero__timezero","Biotic","Glycine",1,878,0.11
"5cm-end_SR_timezero__timezero","Biotic","malonyl group (-H2O)",132,878,15.03
"5cm-end_SR_timezero__timezero","Biotic","NH_CH2",1,878,0.11
"5cm-end_SR_timezero__timezero","Biotic","palmitoylation (-H2O)",7,878,0.8
"5cm-end_SR_timezero__timezero","Biotic","Phenylalanine",1,878,0.11
"5cm-end_SR_timezero__timezero","Biotic","secondary amine",1,878,0.11
"5cm-end_SR_timezero__timezero","Biotic","Serine",39,878,4.44
"5cm-end_SR_timezero__timezero","Biotic","Threonine",1,878,0.11
"5cm-end_SR_timezero__timezero","both","C6H10O5",45,878,5.13
"5cm-end_SR_timezero__timezero","both","C6H10O6",30,878,3.42
"5cm-end_SR_timezero__timezero","both","D-Ribose (-H2O) (ribosylation)",1,878,0.11
"5cm-end_SR_timezero__timezero","both","disaccharide (-H2O)",1,878,0.11
"5cm-end_SR_timezero__timezero","both","erythose (-H2O)",108,878,12.3
"5cm-end_SR_timezero__timezero","both","Glucuronic Acid (-H2O)",3,878,0.34
